Fecha,CeBeCategoria,CeBe,Categoria,SumaML
2026-08-01,301123336RTD,301123336,RTD,655.09
2026-08-01,301123336SPIRITS,301123336,SPIRITS,1548.33
2026-08-01,301123336TAE,301123336,TAE,124.77
2026-08-01,301123379Articulos Six,301123379,Articulos Six,36.21
2026-08-01,301123379CERVEZA-SIDRA,301123379,CERVEZA-SIDRA,59029.75
2026-08-01,301123379CIGARRO,301123379,CIGARRO,27712.95
2026-08-01,301123379FARMACIA,301123379,FARMACIA,47.41
2026-08-01,301123379REHIDRATANTES,301123379,REHIDRATANTES,482.46
2026-08-01,301123379RTD,301123379,RTD,1083.53
2026-08-01,301123379TAE,301123379,TAE,158.85
2026-08-01,301124278Articulos Six,301124278,Articulos Six,472.23
2026-08-01,301124278CERVEZA-SIDRA,301124278,CERVEZA-SIDRA,159864.83
2026-08-01,301124278CIGARRO,301124278,CIGARRO,18288.90
2026-08-01,301124278ENCENDEDORES SIX,301124278,ENCENDEDORES SIX,534.25
2026-08-01,301124278FARMACIA,301124278,FARMACIA,221.30
2026-08-01,301124278REHIDRATANTES,301124278,REHIDRATANTES,1033.58
2026-08-01,301124278RTD,301124278,RTD,5139.20
2026-08-01,301124278SPIRITS,301124278,SPIRITS,6228.83
2026-08-01,301124278TAE,301124278,TAE,218.38
2026-08-01,301124472Articulos Six,301124472,Articulos Six,478.45
2026-08-01,301124472CERVEZA-SIDRA,301124472,CERVEZA-SIDRA,143001.79
2026-08-01,301124472CIGARRO,301124472,CIGARRO,8374.13
2026-08-01,301124472ENCENDEDORES SIX,301124472,ENCENDEDORES SIX,116.38
2026-08-01,301124472FARMACIA,301124472,FARMACIA,63.79
2026-08-01,301124472REHIDRATANTES,301124472,REHIDRATANTES,531.24
2026-08-01,301124472RTD,301124472,RTD,2275.91
2026-08-01,301124472SPIRITS,301124472,SPIRITS,2843.70
2026-08-01,301124472TAE,301124472,TAE,39.29
2026-08-01,301124547AGUA SIX,301124547,AGUA SIX,144.00
2026-08-01,301124547Articulos Six,301124547,Articulos Six,125.00
2026-08-01,301124547CERVEZA-SIDRA,301124547,CERVEZA-SIDRA,54922.83
2026-08-01,301124547CIGARRO,301124547,CIGARRO,4716.39
2026-08-01,301124547ENCENDEDORES SIX,301124547,ENCENDEDORES SIX,81.04
2026-08-01,301124547REHIDRATANTES,301124547,REHIDRATANTES,254.41
2026-08-01,301124547RTD,301124547,RTD,1312.51
2026-08-01,301124547TAE,301124547,TAE,173.87
2026-08-01,301124611Articulos Six,301124611,Articulos Six,332.41
2026-08-01,301124611CERVEZA-SIDRA,301124611,CERVEZA-SIDRA,243657.48
2026-08-01,301124611CIGARRO,301124611,CIGARRO,33392.59
2026-08-01,301124611ENCENDEDORES SIX,301124611,ENCENDEDORES SIX,3466.68
2026-08-01,301124611FARMACIA,301124611,FARMACIA,101.86
2026-08-01,301124611REHIDRATANTES,301124611,REHIDRATANTES,2178.79
2026-08-01,301124611RTD,301124611,RTD,3382.37
2026-08-01,301124611SPIRITS,301124611,SPIRITS,3933.59
2026-08-01,301124611TAE,301124611,TAE,959.77
2026-08-01,301124773Articulos Six,301124773,Articulos Six,237.92
2026-08-01,301124773CERVEZA-SIDRA,301124773,CERVEZA-SIDRA,339518.83
2026-08-01,301124773CIGARRO,301124773,CIGARRO,32013.80
2026-08-01,301124773ENCENDEDORES SIX,301124773,ENCENDEDORES SIX,437.07
2026-08-01,301124773REHIDRATANTES,301124773,REHIDRATANTES,1588.41
2026-08-01,301124773RTD,301124773,RTD,7004.47
2026-08-01,301124773SIMS,301124773,SIMS,60.34
2026-08-01,301124773SPIRITS,301124773,SPIRITS,5444.24
2026-08-01,301124773TAE,301124773,TAE,931.02
2026-08-01,301124884CERVEZA-SIDRA,301124884,CERVEZA-SIDRA,103323.28
2026-08-01,301124884CIGARRO,301124884,CIGARRO,8688.80
2026-08-01,301124884FARMACIA,301124884,FARMACIA,111.21
2026-08-01,301124884TAE,301124884,TAE,5.78
2026-08-01,301124920Articulos Six,301124920,Articulos Six,36.21
2026-08-01,301124920CERVEZA-SIDRA,301124920,CERVEZA-SIDRA,163481.88
2026-08-01,301124920CIGARRO,301124920,CIGARRO,32292.22
2026-08-01,301124920ENCENDEDORES SIX,301124920,ENCENDEDORES SIX,74.13
2026-08-01,301124920REHIDRATANTES,301124920,REHIDRATANTES,572.14
2026-08-01,301124920TAE,301124920,TAE,145.57
2026-08-01,301124931Articulos Six,301124931,Articulos Six,7963.79
2026-08-01,301124931CERVEZA-SIDRA,301124931,CERVEZA-SIDRA,34267.03
2026-08-01,301124931CIGARRO,301124931,CIGARRO,39888.80
2026-08-01,301124931ENCENDEDORES SIX,301124931,ENCENDEDORES SIX,939.66
2026-08-01,301124931ENERGY,301124931,ENERGY,82.76
2026-08-01,301124931FARMACIA,301124931,FARMACIA,4115.52
2026-08-01,301124931REHIDRATANTES,301124931,REHIDRATANTES,1665.00
2026-08-01,301124931RTD,301124931,RTD,7268.57
2026-08-01,301124931SPIRITS,301124931,SPIRITS,1161.25
2026-08-01,301124931TAE,301124931,TAE,37.54
2026-08-01,301124946Articulos Six,301124946,Articulos Six,199.99
2026-08-01,301124946CERVEZA-SIDRA,301124946,CERVEZA-SIDRA,65130.02
2026-08-01,301124946CIGARRO,301124946,CIGARRO,12674.13
2026-08-01,301124946ENCENDEDORES SIX,301124946,ENCENDEDORES SIX,258.62
2026-08-01,301124946REHIDRATANTES,301124946,REHIDRATANTES,138.41
2026-08-01,301124946RTD,301124946,RTD,2486.38
2026-08-01,301124946SPIRITS,301124946,SPIRITS,375.52
2026-08-01,301124946TAE,301124946,TAE,133.44
2026-08-01,301125053Articulos Six,301125053,Articulos Six,112.07
2026-08-01,301125053CERVEZA-SIDRA,301125053,CERVEZA-SIDRA,103553.41
2026-08-01,301125053CIGARRO,301125053,CIGARRO,17286.17
2026-08-01,301125053ENCENDEDORES SIX,301125053,ENCENDEDORES SIX,674.13
2026-08-01,301125053REHIDRATANTES,301125053,REHIDRATANTES,261.00
2026-08-01,301125053RTD,301125053,RTD,1241.01
2026-08-01,301125053TAE,301125053,TAE,171.56
2026-08-01,301125057Articulos Six,301125057,Articulos Six,239.82
2026-08-01,301125057CERVEZA-SIDRA,301125057,CERVEZA-SIDRA,132195.83
2026-08-01,301125057CIGARRO,301125057,CIGARRO,18307.41
2026-08-01,301125057ENCENDEDORES SIX,301125057,ENCENDEDORES SIX,691.67
2026-08-01,301125057FARMACIA,301125057,FARMACIA,101.86
2026-08-01,301125057REHIDRATANTES,301125057,REHIDRATANTES,812.00
2026-08-01,301125057TAE,301125057,TAE,354.84
2026-08-01,301125474Articulos Six,301125474,Articulos Six,172.41
2026-08-01,301125474CERVEZA-SIDRA,301125474,CERVEZA-SIDRA,45489.07
2026-08-01,301125474CIGARRO,301125474,CIGARRO,4987.92
2026-08-01,301125474ENCENDEDORES SIX,301125474,ENCENDEDORES SIX,11.21
2026-08-01,301125474FARMACIA,301125474,FARMACIA,98.27
2026-08-01,301125474REHIDRATANTES,301125474,REHIDRATANTES,167.41
2026-08-01,301125474TAE,301125474,TAE,24.28
2026-08-01,301125479CERVEZA-SIDRA,301125479,CERVEZA-SIDRA,67069.85
2026-08-01,301125479CIGARRO,301125479,CIGARRO,5218.13
2026-08-01,301125479RTD,301125479,RTD,1881.04
2026-08-01,301125479TAE,301125479,TAE,253.57
2026-08-01,301125480Articulos Six,301125480,Articulos Six,181.03
2026-08-01,301125480CERVEZA-SIDRA,301125480,CERVEZA-SIDRA,144237.05
2026-08-01,301125480CIGARRO,301125480,CIGARRO,21337.91
2026-08-01,301125480ENCENDEDORES SIX,301125480,ENCENDEDORES SIX,524.12
2026-08-01,301125480REHIDRATANTES,301125480,REHIDRATANTES,725.00
2026-08-01,301125480RTD,301125480,RTD,2826.48
2026-08-01,301125480SPIRITS,301125480,SPIRITS,1395.08
2026-08-01,301125480TAE,301125480,TAE,249.52
2026-08-01,301125705Articulos Six,301125705,Articulos Six,59.48
2026-08-01,301125705CERVEZA-SIDRA,301125705,CERVEZA-SIDRA,340841.37
2026-08-01,301125705CIGARRO,301125705,CIGARRO,36964.63
2026-08-01,301125705ENCENDEDORES SIX,301125705,ENCENDEDORES SIX,708.62
2026-08-01,301125705FARMACIA,301125705,FARMACIA,127.58
2026-08-01,301125705REHIDRATANTES,301125705,REHIDRATANTES,486.41
2026-08-01,301125705RTD,301125705,RTD,3704.31
2026-08-01,301125705SPIRITS,301125705,SPIRITS,2826.51
2026-08-01,301125705TAE,301125705,TAE,205.65
2026-08-01,301126062CERVEZA-SIDRA,301126062,CERVEZA-SIDRA,169693.17
2026-08-01,301126062CIGARRO,301126062,CIGARRO,5465.53
2026-08-01,301126062REHIDRATANTES,301126062,REHIDRATANTES,609.00
2026-08-01,301126062RTD,301126062,RTD,2050.63
2026-08-01,301126062TAE,301126062,TAE,58.93
2026-08-01,301126081Articulos Six,301126081,Articulos Six,144.84
2026-08-01,301126081CERVEZA-SIDRA,301126081,CERVEZA-SIDRA,206295.39
2026-08-01,301126081CIGARRO,301126081,CIGARRO,20780.15
2026-08-01,301126081ENCENDEDORES SIX,301126081,ENCENDEDORES SIX,73.27
2026-08-01,301126081REHIDRATANTES,301126081,REHIDRATANTES,392.83
2026-08-01,301126081TAE,301126081,TAE,557.94
2026-08-01,301126110Articulos Six,301126110,Articulos Six,768.09
2026-08-01,301126110CERVEZA-SIDRA,301126110,CERVEZA-SIDRA,196506.53
2026-08-01,301126110CIGARRO,301126110,CIGARRO,11720.70
2026-08-01,301126110ENCENDEDORES SIX,301126110,ENCENDEDORES SIX,292.24
2026-08-01,301126110FARMACIA,301126110,FARMACIA,302.58
2026-08-01,301126110REHIDRATANTES,301126110,REHIDRATANTES,638.00
2026-08-01,301126110RTD,301126110,RTD,2746.16
2026-08-01,301126110SPIRITS,301126110,SPIRITS,339.15
2026-08-01,301126110TAE,301126110,TAE,200.42
2026-08-01,301126198Articulos Six,301126198,Articulos Six,1261.19
2026-08-01,301126198CERVEZA-SIDRA,301126198,CERVEZA-SIDRA,82181.02
2026-08-01,301126198CIGARRO,301126198,CIGARRO,21701.73
2026-08-01,301126198ENCENDEDORES SIX,301126198,ENCENDEDORES SIX,475.86
2026-08-01,301126198FARMACIA,301126198,FARMACIA,47.41
2026-08-01,301126198REHIDRATANTES,301126198,REHIDRATANTES,2939.61
2026-08-01,301126198RTD,301126198,RTD,454.87
2026-08-01,301126198SPIRITS,301126198,SPIRITS,1167.11
2026-08-01,301126198TAE,301126198,TAE,782.03
2026-08-01,301126224Articulos Six,301126224,Articulos Six,59.48
2026-08-01,301126224CERVEZA-SIDRA,301126224,CERVEZA-SIDRA,53238.36
2026-08-01,301126224CIGARRO,301126224,CIGARRO,3220.68
2026-08-01,301126224REHIDRATANTES,301126224,REHIDRATANTES,218.82
2026-08-01,301126224RTD,301126224,RTD,855.11
2026-08-01,301126224SPIRITS,301126224,SPIRITS,1079.51
2026-08-01,301126224TAE,301126224,TAE,55.46
2026-08-01,301126226Articulos Six,301126226,Articulos Six,280.16
2026-08-01,301126226CERVEZA-SIDRA,301126226,CERVEZA-SIDRA,389790.96
2026-08-01,301126226CIGARRO,301126226,CIGARRO,6334.49
2026-08-01,301126226ENCENDEDORES SIX,301126226,ENCENDEDORES SIX,257.79
2026-08-01,301126226REHIDRATANTES,301126226,REHIDRATANTES,551.00
2026-08-01,301126226RTD,301126226,RTD,2935.48
2026-08-01,301126226SPIRITS,301126226,SPIRITS,6645.09
2026-08-01,301126226TAE,301126226,TAE,45.06
2026-08-01,301126576Articulos Six,301126576,Articulos Six,159.48
2026-08-01,301126576CERVEZA-SIDRA,301126576,CERVEZA-SIDRA,168981.91
2026-08-01,301126576CIGARRO,301126576,CIGARRO,22737.07
2026-08-01,301126576ENCENDEDORES SIX,301126576,ENCENDEDORES SIX,396.56
2026-08-01,301126576FARMACIA,301126576,FARMACIA,191.37
2026-08-01,301126576REHIDRATANTES,301126576,REHIDRATANTES,544.41
2026-08-01,301126576RTD,301126576,RTD,3865.52
2026-08-01,301126576SPIRITS,301126576,SPIRITS,2287.67
2026-08-01,301126576TAE,301126576,TAE,273.20
2026-08-01,301126599Articulos Six,301126599,Articulos Six,306.03
2026-08-01,301126599CERVEZA-SIDRA,301126599,CERVEZA-SIDRA,161296.86
2026-08-01,301126599CIGARRO,301126599,CIGARRO,20306.88
2026-08-01,301126599ENCENDEDORES SIX,301126599,ENCENDEDORES SIX,293.99
2026-08-01,301126599FARMACIA,301126599,FARMACIA,174.99
2026-08-01,301126599REHIDRATANTES,301126599,REHIDRATANTES,1272.05
2026-08-01,301126599RTD,301126599,RTD,7873.87
2026-08-01,301126599SPIRITS,301126599,SPIRITS,6473.38
2026-08-01,301126599TAE,301126599,TAE,113.80
2026-08-01,301126843Articulos Six,301126843,Articulos Six,346.54
2026-08-01,301126843CERVEZA-SIDRA,301126843,CERVEZA-SIDRA,425569.15
2026-08-01,301126843CIGARRO,301126843,CIGARRO,64151.73
2026-08-01,301126843ENCENDEDORES SIX,301126843,ENCENDEDORES SIX,1623.29
2026-08-01,301126843FARMACIA,301126843,FARMACIA,262.06
2026-08-01,301126843REHIDRATANTES,301126843,REHIDRATANTES,2269.93
2026-08-01,301126843RTD,301126843,RTD,2379.63
2026-08-01,301126843SPIRITS,301126843,SPIRITS,5514.16
2026-08-01,301126843TAE,301126843,TAE,145.58
2026-08-01,301127265CERVEZA-SIDRA,301127265,CERVEZA-SIDRA,132132.88
2026-08-01,301127265CIGARRO,301127265,CIGARRO,6746.29
2026-08-01,301127265ENCENDEDORES SIX,301127265,ENCENDEDORES SIX,84.26
2026-08-01,301127265REHIDRATANTES,301127265,REHIDRATANTES,188.21
2026-08-01,301127265RTD,301127265,RTD,1793.30
2026-08-01,301127265SPIRITS,301127265,SPIRITS,2384.34
2026-08-01,301127265TAE,301127265,TAE,73.80
2026-08-01,301127267Articulos Six,301127267,Articulos Six,412.97
2026-08-01,301127267CERVEZA-SIDRA,301127267,CERVEZA-SIDRA,318965.37
2026-08-01,301127267CIGARRO,301127267,CIGARRO,55299.99
2026-08-01,301127267ENCENDEDORES SIX,301127267,ENCENDEDORES SIX,1174.07
2026-08-01,301127267FARMACIA,301127267,FARMACIA,764.82
2026-08-01,301127267REHIDRATANTES,301127267,REHIDRATANTES,5180.58
2026-08-01,301127267RTD,301127267,RTD,4232.62
2026-08-01,301127267SPIRITS,301127267,SPIRITS,8461.60
2026-08-01,301127267TAE,301127267,TAE,593.71
2026-08-01,301127273Articulos Six,301127273,Articulos Six,364.82
2026-08-01,301127273CERVEZA-SIDRA,301127273,CERVEZA-SIDRA,228907.89
2026-08-01,301127273CIGARRO,301127273,CIGARRO,42859.28
2026-08-01,301127273ENCENDEDORES SIX,301127273,ENCENDEDORES SIX,1716.65
2026-08-01,301127273REHIDRATANTES,301127273,REHIDRATANTES,1728.45
2026-08-01,301127273RTD,301127273,RTD,1930.66
2026-08-01,301127273SPIRITS,301127273,SPIRITS,3339.87
2026-08-01,301127273TAE,301127273,TAE,277.92
2026-08-01,301127345Articulos Six,301127345,Articulos Six,551.71
2026-08-01,301127345CERVEZA-SIDRA,301127345,CERVEZA-SIDRA,102133.03
2026-08-01,301127345CIGARRO,301127345,CIGARRO,6725.00
2026-08-01,301127345ENCENDEDORES SIX,301127345,ENCENDEDORES SIX,22.42
2026-08-01,301127345FARMACIA,301127345,FARMACIA,70.69
2026-08-01,301127345REHIDRATANTES,301127345,REHIDRATANTES,87.00
2026-08-01,301127345RTD,301127345,RTD,564.77
2026-08-01,301127345SPIRITS,301127345,SPIRITS,337.24
2026-08-01,301127345TAE,301127345,TAE,76.24
2026-08-01,301127640Articulos Six,301127640,Articulos Six,685.32
2026-08-01,301127640CERVEZA-SIDRA,301127640,CERVEZA-SIDRA,109069.80
2026-08-01,301127640CIGARRO,301127640,CIGARRO,7827.59
2026-08-01,301127640ENCENDEDORES SIX,301127640,ENCENDEDORES SIX,43.10
2026-08-01,301127640REHIDRATANTES,301127640,REHIDRATANTES,1439.47
2026-08-01,301127640RTD,301127640,RTD,1288.73
2026-08-01,301127640SPIRITS,301127640,SPIRITS,3037.94
2026-08-01,301127640TAE,301127640,TAE,122.47
2026-08-01,301127735Articulos Six,301127735,Articulos Six,387.90
2026-08-01,301127735CERVEZA-SIDRA,301127735,CERVEZA-SIDRA,202681.90
2026-08-01,301127735CIGARRO,301127735,CIGARRO,8973.27
2026-08-01,301127735ENCENDEDORES SIX,301127735,ENCENDEDORES SIX,112.93
2026-08-01,301127735FARMACIA,301127735,FARMACIA,50.00
2026-08-01,301127735REHIDRATANTES,301127735,REHIDRATANTES,482.49
2026-08-01,301127735RTD,301127735,RTD,2428.45
2026-08-01,301127735SPIRITS,301127735,SPIRITS,2908.12
2026-08-01,301127735TAE,301127735,TAE,199.28
2026-08-01,301128306CERVEZA-SIDRA,301128306,CERVEZA-SIDRA,136610.36
2026-08-01,301128306CIGARRO,301128306,CIGARRO,2096.57
2026-08-01,301128306ENCENDEDORES SIX,301128306,ENCENDEDORES SIX,56.05
2026-08-01,301128306FARMACIA,301128306,FARMACIA,47.41
2026-08-01,301128306REHIDRATANTES,301128306,REHIDRATANTES,174.00
2026-08-01,301128306RTD,301128306,RTD,4027.21
2026-08-01,301128306TAE,301128306,TAE,152.47
2026-08-01,301128318CERVEZA-SIDRA,301128318,CERVEZA-SIDRA,108538.80
2026-08-01,301128318CIGARRO,301128318,CIGARRO,11037.07
2026-08-01,301128318ENCENDEDORES SIX,301128318,ENCENDEDORES SIX,215.52
2026-08-01,301128318REHIDRATANTES,301128318,REHIDRATANTES,974.21
2026-08-01,301128318TAE,301128318,TAE,211.98
2026-08-01,301128326Articulos Six,301128326,Articulos Six,336.20
2026-08-01,301128326CERVEZA-SIDRA,301128326,CERVEZA-SIDRA,196569.41
2026-08-01,301128326CIGARRO,301128326,CIGARRO,5953.47
2026-08-01,301128326ENCENDEDORES SIX,301128326,ENCENDEDORES SIX,130.18
2026-08-01,301128326REHIDRATANTES,301128326,REHIDRATANTES,846.31
2026-08-01,301128326RTD,301128326,RTD,6462.91
2026-08-01,301128326SPIRITS,301128326,SPIRITS,16188.71
2026-08-01,301128326TAE,301128326,TAE,298.03
2026-08-01,301128407Articulos Six,301128407,Articulos Six,1947.24
2026-08-01,301128407CERVEZA-SIDRA,301128407,CERVEZA-SIDRA,166323.05
2026-08-01,301128407CIGARRO,301128407,CIGARRO,44250.92
2026-08-01,301128407ENCENDEDORES SIX,301128407,ENCENDEDORES SIX,1328.69
2026-08-01,301128407FARMACIA,301128407,FARMACIA,119.45
2026-08-01,301128407REHIDRATANTES,301128407,REHIDRATANTES,1769.00
2026-08-01,301128407RTD,301128407,RTD,1778.99
2026-08-01,301128407SPIRITS,301128407,SPIRITS,4344.56
2026-08-01,301128407TAE,301128407,TAE,499.41
2026-08-01,301128444CERVEZA-SIDRA,301128444,CERVEZA-SIDRA,246793.97
2026-08-01,301128444CIGARRO,301128444,CIGARRO,6725.86
2026-08-01,301128444ENCENDEDORES SIX,301128444,ENCENDEDORES SIX,78.46
2026-08-01,301128444FARMACIA,301128444,FARMACIA,47.41
2026-08-01,301128444REHIDRATANTES,301128444,REHIDRATANTES,406.00
2026-08-01,301128444RTD,301128444,RTD,2229.96
2026-08-01,301128444TAE,301128444,TAE,195.21
2026-08-01,301128492CERVEZA-SIDRA,301128492,CERVEZA-SIDRA,51080.61
2026-08-01,301128492CIGARRO,301128492,CIGARRO,7002.61
2026-08-01,301128492FARMACIA,301128492,FARMACIA,127.58
2026-08-01,301128492TAE,301128492,TAE,293.99
2026-08-01,301128493Articulos Six,301128493,Articulos Six,103.44
2026-08-01,301128493CERVEZA-SIDRA,301128493,CERVEZA-SIDRA,82879.78
2026-08-01,301128493CIGARRO,301128493,CIGARRO,8469.83
2026-08-01,301128493ENCENDEDORES SIX,301128493,ENCENDEDORES SIX,264.65
2026-08-01,301128493REHIDRATANTES,301128493,REHIDRATANTES,312.41
2026-08-01,301128493TAE,301128493,TAE,71.05
2026-08-01,301128504Articulos Six,301128504,Articulos Six,297.40
2026-08-01,301128504CERVEZA-SIDRA,301128504,CERVEZA-SIDRA,151865.10
2026-08-01,301128504CIGARRO,301128504,CIGARRO,23865.49
2026-08-01,301128504ENCENDEDORES SIX,301128504,ENCENDEDORES SIX,437.94
2026-08-01,301128504FARMACIA,301128504,FARMACIA,237.06
2026-08-01,301128504REHIDRATANTES,301128504,REHIDRATANTES,736.88
2026-08-01,301128504TAE,301128504,TAE,480.54
2026-08-01,301130224CERVEZA-SIDRA,301130224,CERVEZA-SIDRA,6754.96
2026-08-01,301130386CERVEZA-SIDRA,301130386,CERVEZA-SIDRA,187962.04
2026-08-01,301130386CIGARRO,301130386,CIGARRO,17206.90
2026-08-01,301130386ENCENDEDORES SIX,301130386,ENCENDEDORES SIX,112.07
2026-08-01,301130386REHIDRATANTES,301130386,REHIDRATANTES,547.06
2026-08-01,301130386RTD,301130386,RTD,688.82
2026-08-01,301130386SPIRITS,301130386,SPIRITS,726.80
2026-08-01,301130386TAE,301130386,TAE,356.98
2026-08-01,301133977Articulos Six,301133977,Articulos Six,59.48
2026-08-01,301133977CERVEZA-SIDRA,301133977,CERVEZA-SIDRA,227756.81
2026-08-01,301133977CIGARRO,301133977,CIGARRO,5538.82
2026-08-01,301133977FARMACIA,301133977,FARMACIA,189.65
2026-08-01,301133977REHIDRATANTES,301133977,REHIDRATANTES,602.41
2026-08-01,301133977RTD,301133977,RTD,2453.22
2026-08-01,301133977TAE,301133977,TAE,313.05
2026-08-01,301137493Articulos Six,301137493,Articulos Six,1099.12
2026-08-01,301137493CERVEZA-SIDRA,301137493,CERVEZA-SIDRA,219321.75
2026-08-01,301137493CIGARRO,301137493,CIGARRO,28434.51
2026-08-01,301137493ENCENDEDORES SIX,301137493,ENCENDEDORES SIX,549.99
2026-08-01,301137493FARMACIA,301137493,FARMACIA,134.48
2026-08-01,301137493REHIDRATANTES,301137493,REHIDRATANTES,1323.46
2026-08-01,301137493TAE,301137493,TAE,481.66
2026-08-01,301137549Articulos Six,301137549,Articulos Six,128.44
2026-08-01,301137549CERVEZA-SIDRA,301137549,CERVEZA-SIDRA,182343.56
2026-08-01,301137549CIGARRO,301137549,CIGARRO,16344.80
2026-08-01,301137549ENCENDEDORES SIX,301137549,ENCENDEDORES SIX,264.66
2026-08-01,301137549REHIDRATANTES,301137549,REHIDRATANTES,899.00
2026-08-01,301137549RTD,301137549,RTD,2034.76
2026-08-01,301137549SPIRITS,301137549,SPIRITS,959.83
2026-08-01,301137549TAE,301137549,TAE,143.83
2026-08-01,301137619Articulos Six,301137619,Articulos Six,47.41
2026-08-01,301137619CERVEZA-SIDRA,301137619,CERVEZA-SIDRA,206420.68
2026-08-01,301137619CIGARRO,301137619,CIGARRO,7537.07
2026-08-01,301137619ENCENDEDORES SIX,301137619,ENCENDEDORES SIX,272.44
2026-08-01,301137619FARMACIA,301137619,FARMACIA,189.64
2026-08-01,301137619REHIDRATANTES,301137619,REHIDRATANTES,450.83
2026-08-01,301137619RTD,301137619,RTD,1458.24
2026-08-01,301137619TAE,301137619,TAE,438.40
2026-08-01,301137621Articulos Six,301137621,Articulos Six,68.10
2026-08-01,301137621CERVEZA-SIDRA,301137621,CERVEZA-SIDRA,84154.05
2026-08-01,301137621CIGARRO,301137621,CIGARRO,6647.45
2026-08-01,301137621ENCENDEDORES SIX,301137621,ENCENDEDORES SIX,608.61
2026-08-01,301137621FARMACIA,301137621,FARMACIA,387.08
2026-08-01,301137621REHIDRATANTES,301137621,REHIDRATANTES,154.23
2026-08-01,301137621RTD,301137621,RTD,106.30
2026-08-01,301137621TAE,301137621,TAE,100.51
2026-08-01,301137651Articulos Six,301137651,Articulos Six,118.96
2026-08-01,301137651CERVEZA-SIDRA,301137651,CERVEZA-SIDRA,93446.47
2026-08-01,301137651CIGARRO,301137651,CIGARRO,8813.79
2026-08-01,301137651ENCENDEDORES SIX,301137651,ENCENDEDORES SIX,598.29
2026-08-01,301137651FARMACIA,301137651,FARMACIA,189.64
2026-08-01,301137651REHIDRATANTES,301137651,REHIDRATANTES,827.82
2026-08-01,301137651RTD,301137651,RTD,814.99
2026-08-01,301137651SPIRITS,301137651,SPIRITS,155.51
2026-08-01,301137651TAE,301137651,TAE,98.23
2026-08-01,301137912CERVEZA-SIDRA,301137912,CERVEZA-SIDRA,155951.75
2026-08-01,301137912CIGARRO,301137912,CIGARRO,25843.10
2026-08-01,301137912REHIDRATANTES,301137912,REHIDRATANTES,29.00
2026-08-01,301137912RTD,301137912,RTD,376.16
2026-08-01,301137912SPIRITS,301137912,SPIRITS,1586.67
2026-08-01,301137912TAE,301137912,TAE,164.60
2026-08-01,301137994Articulos Six,301137994,Articulos Six,362.92
2026-08-01,301137994CERVEZA-SIDRA,301137994,CERVEZA-SIDRA,193311.22
2026-08-01,301137994CIGARRO,301137994,CIGARRO,38977.57
2026-08-01,301137994ENCENDEDORES SIX,301137994,ENCENDEDORES SIX,714.65
2026-08-01,301137994FARMACIA,301137994,FARMACIA,63.79
2026-08-01,301137994REHIDRATANTES,301137994,REHIDRATANTES,1910.05
2026-08-01,301137994RTD,301137994,RTD,10949.17
2026-08-01,301137994SPIRITS,301137994,SPIRITS,4969.61
2026-08-01,301137994TAE,301137994,TAE,641.68
2026-08-01,301138053Articulos Six,301138053,Articulos Six,268.52
2026-08-01,301138053CERVEZA-SIDRA,301138053,CERVEZA-SIDRA,151496.04
2026-08-01,301138053CIGARRO,301138053,CIGARRO,13812.05
2026-08-01,301138053ENCENDEDORES SIX,301138053,ENCENDEDORES SIX,857.39
